,artistName,artistId,songName,songId,availableMarket,songPopularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,aritstPopularity,artistGenre
85,Mr. Probz,33W1pnW9zScZtYTnAoWnOT,Waves - Robin Schulz Radio Edit,5Sf3GyLEAzJXxZ5mbCPXTu,"AD,AE,AR,AU,BE,BG,BH,BO,BR,CA,CL,CO,CR,CY,CZ,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",76.0,0.457,0.8540000000000001,2.0,-6.2,1.0,0.265,0.0277,9.620000000000001e-05,0.731,0.485,172.231,67.0,"art pop,dance pop,escape room,new rave,pop"
86,Mr. Entertainer Karaoke,7cdl4r9XUVwt5AT16yeOwC,Waves (Robin Schulz Radio Edit) [Originally Performed by Mr. Probz] [Karaoke Version],5wpYq6TWhFUmUbFCbBhrl2,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",0.0,0.807,0.887,9.0,-3.7260000000000004,1.0,0.0503,0.0573,2.87e-06,0.124,0.961,134.05200000000002,79.0,"dance pop,hip pop,pop,post-teen pop"
87,CHVRCHES,3CjlHNtplJyTf9npxaPl5w,The Mother We Share,2pE0CMK1fE3mfU0eEOHhKw,"AR,BO,BR,CA,CL,CO,CR,EC,GT,HN,MX,NI,PA,PE,PY,SV,US,UY",61.0,0.5660000000000001,0.755,11.0,-5.526,1.0,0.0368,0.0338,0.0,0.315,0.445,101.006,65.0,"alternative dance,indie pop,indie poptimism,indie rock,indietronica,modern rock,shimmer pop,stomp and holler"
88,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,I’m Yours,5smPViFYtztTo7ww9gJXpD,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",39.0,0.6709999999999999,0.8490000000000001,9.0,-5.03,0.0,0.0284,0.163,0.0,0.0937,0.8290000000000001,125.613,75.0,"alternative rock,permanent wave,pop rock,rock"
89,The Cure,7bu3H8JO7d0UbMoVzbo70s,Friday I'm in Love,263aNAQCeFSWipk896byo6,"CA,US",68.0,0.75,0.727,5.0,-4.21,0.0,0.142,0.0189,0.0,0.266,0.359,129.993,67.0,"dance pop,pop,pop rap"
90,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,Pompeii,3gbBpTdY8lnQwqxNCcf795,US,71.0,0.887,0.584,11.0,-8.798,1.0,0.0381,0.41,0.000314,0.10099999999999999,0.677,114.016,74.0,"german pop,modern rock"
91,Eminem,7dGJo4pcD2V6oG8kP0tJRR,Love The Way You Lie,15JINEqzVMv3SvJTAXAKED,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",81.0,0.486,0.784,0.0,-6.68,1.0,0.0852,0.0339,0.004520000000000001,0.53,0.315,195.15400000000002,67.0,"alternative dance,dance-punk,indie pop,indie rock,indietronica,modern rock,new rave"
92,Made Famous By Eminem & Rihanna,1kmA3iIroiYXIQ3UY4sBhx,Love The Way You Lie,7whTetU9uIfLomUMqr6gNC,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",19.0,0.912,0.716,10.0,-4.141,0.0,0.0697,0.0904,0.0,0.0491,0.377,94.98100000000001,75.0,"australian hip hop,dance pop,hip pop,pop,pop rap,post-teen pop"
93,Made famous by Eminem,2mOgJyJzA4bxXT5DIMhCII,Love the way you lie,3sfvLk4sRjHLqDYAFGkNl4,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",0.0,0.7290000000000001,0.7559999999999999,8.0,-5.119,1.0,0.0294,0.131,0.0,0.0527,0.522,104.945,84.0,"british soul,pop,uk pop"
94,The Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,I Gotta Feeling,4vp2J1l5RD4gMZwGFLfRAu,"CA,US",70.0,0.209,0.602,10.0,-8.771,1.0,0.0334,0.26899999999999996,0.23800000000000002,0.15,0.214,89.958,20.0,
95,Icona Pop,1VBflYyxBhnDc9uVib98rw,I Love It (feat. Charli XCX) - Original Version,3VZQshi4COChhXaz7cLP02,"AE,AR,BE,BG,BH,BO,BR,CA,CL,CO,CR,CY,CZ,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IS,IT,JO,KW,LB,LT,LU,LV,MA,MT,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SG,SK,SV,TH,TN,TR,TW,US,UY,VN",67.0,0.479,0.545,7.0,-7.346,1.0,0.0688,0.365,0.0,0.0963,0.244,74.89699999999999,74.0,"indie folk,neo mellow"
96,Snow Patrol,3rIZMv9rysU7JkLzEaC5Jp,Chasing Cars,11bD1JtSjlIgKgZG2134DZ,"AE,AR,AU,BH,BO,BR,CA,CL,CO,CR,DO,DZ,EC,GT,HK,HN,ID,IN,JO,KW,LB,MA,MX,MY,NI,OM,PA,PE,PH,PY,QA,SA,SG,SV,TH,TN,TR,TW,US,VN,ZA",79.0,0.8170000000000001,0.599,0.0,-9.249,0.0,0.0328,0.132,0.00031099999999999997,0.0873,0.5479999999999999,108.87299999999999,69.0,"album rock,hard rock,rock,soft rock"
97,Skrillex,5he5w2lnU9x7JFhnwcekXX,Bangarang (feat. Sirah),6VRhkROS2SZHGlp0pxndbJ,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",72.0,0.316,0.769,0.0,-5.2829999999999995,0.0,0.0422,0.0142,0.0,0.0928,0.127,122.507,63.0,"folk-pop,indie folk,indie pop,indie rock,modern rock,stomp and holler"
98,The Strokes,0epOFNiUfyON9EYx7Tpr6V,Last Nite,3SUusuA9jH1v6PVwtYMbdv,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GR,GT,HK,HN,HU,ID,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",69.0,0.612,0.807,10.0,-2.81,1.0,0.0336,0.0495,0.0177,0.10099999999999999,0.39799999999999996,124.053,78.0,"electropop,modern alternative rock,modern rock,pop"
99,Off The Record Karaoke,5nwMOS9spMPjD1w6AruPKl,Last Nite (In the Style of The Strokes) [Karaoke Version],0OxhAhMwtjJ3uogkhS70A0,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",1.0,0.807,0.634,0.0,-5.539,1.0,0.0663,0.56,0.765,0.0562,0.8220000000000001,119.97200000000001,28.0,
100,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,Zombie,2IZZqH4K02UIYg5EohpNHF,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",81.0,0.6829999999999999,0.6459999999999999,7.0,-4.88,0.0,0.0345,0.264,0.0,0.163,0.504,121.984,6.0,indie anthem-folk
101,TOTO,0PFtn5NtBbbUNbU9EAmIWF,Africa,2374M0fQpWi3dLnB54qaLX,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",85.0,0.8290000000000001,0.51,5.0,-9.334,0.0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,68.0,tropical house
102,Green Day,7oPftvlwr6VrsViSDV7fJY,Basket Case,6L89mwZXSOwYl76YXfX13s,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",80.0,0.609,0.513,0.0,-11.91,1.0,0.0324,0.166,0.00212,0.195,0.237,120.73,15.0,karaoke
103,Pixies,6zvul52xwTWzilBZl6BUbT,Where Is My Mind?,6mcxQ1Y3uQRU0IHsvdNLH1,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",75.0,0.46,0.6859999999999999,1.0,-6.43,1.0,0.0301,0.0324,4.45e-06,0.126,0.33799999999999997,173.829,74.0,"electropop,indie pop,indietronica,metropopolis,modern rock,neo-synthpop,shimmer pop"
104,Robin Thicke,0ZrpamOxcZybMHGg1AYtHP,Blurred Lines,0n4bITAu0Y0nigrz3MFJMb,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",75.0,0.5489999999999999,0.107,0.0,-16.147000000000002,1.0,0.0844,0.9570000000000001,0.0,0.111,0.307,74.63,79.0,"acoustic pop,neo mellow,pop,pop rock"
105,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IS,IT,JO,JP,KW,LB,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",82.0,0.526,0.762,0.0,-12.437000000000001,0.0,0.0342,0.0009720000000000001,0.00011599999999999999,0.33799999999999997,0.505,136.203,76.0,"dance rock,new romantic,new wave,permanent wave,rock"
106,will.i.am,085pc2PYOi8bGKj0PNjekA,Scream & Shout,2iJuuzV8P9Yz0VSurttIV5,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",73.0,0.745,0.706,0.0,-9.084,1.0,0.0307,0.0273,0.758,0.154,0.835,109.99600000000001,11.0,
107,Gorillaz,3AA28KZvwAUcZuOKwyblJQ,Feel Good Inc.,0d28khcov6AiegSCpG5TuT,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IS,IT,JO,JP,KW,LB,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",81.0,0.679,0.715,9.0,-6.382999999999999,1.0,0.0407,0.0755,0.0,0.271,0.5710000000000001,127.435,82.0,"metropopolis,modern rock,pop"
108,Hozier,2FXC3k01G6Gw61bmprjgqS,Take Me to Church,1CS7Sd1u5tWkstBhpssyjP,"AU,CA,US",77.0,0.7490000000000001,0.925,10.0,-5.034,1.0,0.22699999999999998,0.24100000000000002,0.0,0.52,0.6409999999999999,86.98899999999999,92.0,"detroit hip hop,g funk,hip hop,rap"
109,Empire of the Sun,67hb7towEyKvt5Z8Bx306c,Walking On A Dream,5r5cp9IpziiIsR6b93vcnQ,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",72.0,0.754,0.845,7.0,-5.7620000000000005,0.0,0.456,0.7070000000000001,0.0,0.17300000000000001,0.618,86.98100000000001,7.0,
110,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,Video Games - Remastered,24jvD83UgLmrdGjhWTFslY,"CA,CR,MX,US",65.0,0.805,0.732,7.0,-6.779,0.0,0.313,0.17300000000000001,0.0,0.0868,0.5539999999999999,79.999,0.0,
111,The Smashing Pumpkins,40Yq4vzPs9VNUrIBG5Jr2i,1979 - Remastered 2012,5QLHGv0DfpeXLNFo7SFEy1,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",75.0,0.741,0.748,0.0,-6.2989999999999995,1.0,0.0264,0.0823,0.0,0.34,0.6,127.965,79.0,"dance pop,pop,pop rap"
112,The Contortionist,7nCgNmfYJcsVy3vOOzExYS,1979 (Smashing Pumpkins Cover),4Dclwpxj1dM3TXyMUfPDkc,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",45.0,0.7140000000000001,0.905,8.0,-2.6630000000000003,1.0,0.0289,0.00855,2.55e-05,0.146,0.838,125.927,70.0,"candy pop,dance pop,electropop,metropopolis,pop,swedish electropop,swedish synthpop"
113,Miley Cyrus,5YGY8feqx7naU7z4HrwZM6,We Can't Stop,2y4lAQpi5VTNLu2ldeTdUH,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",78.0,0.563,0.5920000000000001,9.0,-4.571000000000001,1.0,0.0276,0.209,5.08e-05,0.132,0.136,104.016,72.0,"irish rock,modern rock,neo mellow,permanent wave,pop rock,rock"
114,Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,Hurt,28cnXtME493VX9NOw9cIUh,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",76.0,0.716,0.972,7.0,-2.302,1.0,0.196,0.0145,3.2200000000000003e-05,0.317,0.5760000000000001,110.02600000000001,80.0,"brostep,complextro,edm,electro,pop"
115,I Am Johnny Cash,7izCRu68MVxck3LDBy0t6l,Hurt,0v5aYLzfX4QxxzX2KhYKKU,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GB,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",5.0,0.624,0.899,0.0,-5.71,1.0,0.0295,0.0223,0.000155,0.0975,0.797,104.055,75.0,"alternative rock,garage rock,indie pop,indie rock,modern rock,permanent wave,rock"
116,MAGIC!,0DxeaLnv6SyYk2DOqkLO8c,Rude,6RtPijgfPKROxEzTHNRiDp,"AD,AE,AR,AT,AU,BE,BG,BH,BO,BR,CA,CH,CL,CO,CR,CY,CZ,DE,DK,DO,DZ,EC,EE,EG,ES,FI,FR,GR,GT,HK,HN,HU,ID,IE,IL,IN,IS,IT,JO,JP,KW,LB,LI,LT,LU,LV,MA,MC,MT,MX,MY,NI,NL,NO,NZ,OM,PA,PE,PH,PL,PS,PT,PY,QA,RO,SA,SE,SG,SK,SV,TH,TN,TR,TW,US,UY,VN,ZA",78.0,0.519,0.845,0.0,-9.881,1.0,0.0301,0.0187,0.8909999999999999,0.162,0.89,104.01899999999999,27.0,karaoke
